IR_Raw,RED_Raw,HR_BPM,SpO2_%,RR_BPM,PI_%,Condition
2996,1800,75.0,98.0,16.0,3.00,Strong Perf.
2983,1795,75.0,98.0,16.0,3.00,Strong Perf.
3318,1958,75.0,98.0,16.0,3.00,Strong Perf.
3304,1953,75.0,98.0,16.0,3.00,Strong Perf.
2995,1806,75.0,98.0,16.0,3.00,Strong Perf.
2576,1605,75.0,98.0,16.0,3.00,Strong Perf.
2107,1381,75.0,98.0,16.0,3.00,Strong Perf.
1672,1173,75.0,98.0,16.0,3.00,Strong Perf.
1319,1006,75.0,98.0,16.0,3.00,Strong Perf.
1067,885,75.0,98.0,16.0,3.00,Strong Perf.
900,806,75.0,98.0,16.0,3.00,Strong Perf.
810,763,75.0,98.0,16.0,3.00,Strong Perf.
2893,1751,75.0,98.0,16.0,3.00,Vasocnstr.
899,755,75.0,98.0,16.0,3.00,Vasocnstr.
1204,905,75.0,98.0,16.0,3.00,Vasocnstr.
1469,1035,75.0,98.0,16.0,3.00,Vasocnstr.
1482,1044,75.0,98.0,16.0,3.00,Vasocnstr.
1253,937,75.0,98.0,16.0,3.00,Vasocnstr.
1011,823,75.0,98.0,16.0,3.00,Vasocnstr.
915,780,75.0,98.0,16.0,3.00,Vasocnstr.
882,767,75.0,98.0,16.0,3.00,Vasocnstr.
843,750,75.0,98.0,16.0,3.00,Vasocnstr.
793,729,75.0,98.0,16.0,3.00,Vasocnstr.
749,711,75.0,98.0,16.0,3.00,Vasocnstr.
717,698,75.0,98.0,16.0,3.00,Vasocnstr.
700,692,75.0,98.0,16.0,3.00,Vasocnstr.
694,692,75.0,98.0,16.0,3.00,Vasocnstr.
695,694,75.0,98.0,16.0,3.00,Vasocnstr.
697,697,75.0,98.0,16.0,3.00,Vasocnstr.
701,701,75.0,98.0,16.0,3.00,Vasocnstr.
704,704,75.0,98.0,16.0,3.00,Vasocnstr.
708,708,75.0,98.0,16.0,3.00,Vasocnstr.
711,711,75.0,98.0,16.0,3.00,Vasocnstr.
962,833,75.0,98.0,16.0,3.00,Vasocnstr.
1180,939,75.0,98.0,16.0,3.00,Vasocnstr.
1442,1066,75.0,98.0,16.0,3.00,Vasocnstr.
1659,1172,75.0,98.0,16.0,3.00,Vasocnstr.
1760,1221,75.0,98.0,16.0,3.00,Vasocnstr.
1707,1197,75.0,98.0,16.0,3.00,Vasocnstr.
1530,1113,75.0,98.0,16.0,3.00,Vasocnstr.
1317,1011,75.0,98.0,16.0,3.00,Vasocnstr.
1136,925,75.0,98.0,16.0,3.00,Vasocnstr.
1048,883,75.0,98.0,16.0,3.00,Vasocnstr.
1011,865,75.0,98.0,16.0,3.00,Vasocnstr.
981,851,75.0,98.0,16.0,3.00,Vasocnstr.
946,834,75.0,98.0,16.0,3.00,Vasocnstr.
907,815,75.0,98.0,16.0,3.00,Vasocnstr.
864,794,75.0,98.0,16.0,3.00,Vasocnstr.
823,774,75.0,98.0,16.0,3.00,Vasocnstr.
789,757,75.0,98.0,16.0,3.00,Vasocnstr.
763,744,75.0,98.0,16.0,3.00,Vasocnstr.
745,734,75.0,98.0,16.0,3.00,Vasocnstr.
733,727,75.0,98.0,16.0,3.00,Vasocnstr.
726,723,75.0,98.0,16.0,3.00,Vasocnstr.
720,719,75.0,98.0,16.0,3.00,Vasocnstr.
717,716,75.0,98.0,16.0,3.00,Vasocnstr.
713,713,75.0,98.0,16.0,3.00,Vasocnstr.
710,710,75.0,98.0,16.0,3.00,Vasocnstr.
706,706,75.0,98.0,16.0,3.00,Vasocnstr.
703,703,75.0,98.0,16.0,3.00,Vasocnstr.
700,700,75.0,98.0,16.0,3.00,Vasocnstr.
695,695,75.0,98.0,16.0,3.00,Vasocnstr.
691,691,75.0,98.0,16.0,3.00,Vasocnstr.
925,801,75.0,98.0,16.0,3.00,Vasocnstr.
1124,894,75.0,98.0,16.0,3.00,Vasocnstr.
1379,1014,75.0,98.0,16.0,3.00,Vasocnstr.
1568,1102,75.0,98.0,16.0,3.00,Vasocnstr.
1625,1128,75.0,98.0,16.0,3.00,Vasocnstr.
1528,1079,75.0,98.0,16.0,3.00,Vasocnstr.
1328,980,75.0,98.0,16.0,3.00,Vasocnstr.
1114,875,75.0,98.0,16.0,3.00,Vasocnstr.
965,800,75.0,98.0,16.0,3.00,Vasocnstr.
902,767,75.0,98.0,16.0,3.00,Vasocnstr.
865,747,75.0,98.0,16.0,3.00,Vasocnstr.
829,727,75.0,98.0,16.0,3.00,Vasocnstr.
791,705,75.0,98.0,16.0,3.00,Vasocnstr.
747,682,75.0,98.0,16.0,3.00,Vasocnstr.
706,659,75.0,98.0,16.0,3.00,Vasocnstr.
668,638,75.0,98.0,16.0,3.00,Vasocnstr.
641,622,75.0,98.0,16.0,3.00,Vasocnstr.
620,609,75.0,98.0,16.0,3.00,Vasocnstr.
605,599,75.0,98.0,16.0,3.00,Vasocnstr.
594,592,75.0,98.0,16.0,3.00,Vasocnstr.
586,585,75.0,98.0,16.0,3.00,Vasocnstr.
580,579,75.0,98.0,16.0,3.00,Vasocnstr.
575,575,75.0,98.0,16.0,3.00,Vasocnstr.
570,569,75.0,98.0,16.0,3.00,Vasocnstr.
567,567,75.0,98.0,16.0,3.00,Vasocnstr.
564,564,75.0,98.0,16.0,3.00,Vasocnstr.
561,561,75.0,98.0,16.0,3.00,Vasocnstr.
556,556,75.0,98.0,16.0,3.00,Vasocnstr.
553,553,75.0,98.0,16.0,3.00,Vasocnstr.
549,549,75.0,98.0,16.0,3.00,Vasocnstr.
717,628,75.0,98.0,16.0,3.00,Vasocnstr.
864,696,75.0,98.0,16.0,3.00,Vasocnstr.
1051,784,75.0,98.0,16.0,3.00,Vasocnstr.
1189,848,75.0,98.0,16.0,3.00,Vasocnstr.
1223,863,75.0,98.0,16.0,3.00,Vasocnstr.
1145,824,75.0,98.0,16.0,3.00,Vasocnstr.
995,751,75.0,98.0,16.0,3.00,Vasocnstr.
842,676,75.0,98.0,16.0,3.00,Vasocnstr.
745,628,75.0,98.0,16.0,3.00,Vasocnstr.
703,607,75.0,98.0,16.0,3.00,Vasocnstr.
681,595,75.0,98.0,16.0,3.00,Vasocnstr.
656,583,75.0,98.0,16.0,3.00,Vasocnstr.
628,569,75.0,98.0,16.0,3.00,Vasocnstr.
599,554,75.0,98.0,16.0,3.00,Vasocnstr.
572,541,75.0,98.0,16.0,3.00,Vasocnstr.
550,531,75.0,98.0,16.0,3.00,Vasocnstr.
534,523,75.0,98.0,16.0,3.00,Vasocnstr.
523,517,75.0,98.0,16.0,3.00,Vasocnstr.
518,515,75.0,98.0,16.0,3.00,Vasocnstr.
516,514,75.0,98.0,16.0,3.00,Vasocnstr.
515,514,75.0,98.0,16.0,3.00,Vasocnstr.
515,515,75.0,98.0,16.0,3.00,Vasocnstr.
516,516,75.0,98.0,16.0,3.00,Vasocnstr.
518,518,75.0,98.0,16.0,3.00,Vasocnstr.
520,520,75.0,98.0,16.0,3.00,Vasocnstr.
521,521,75.0,98.0,16.0,3.00,Vasocnstr.
524,524,75.0,98.0,16.0,3.00,Vasocnstr.
526,526,75.0,98.0,16.0,3.00,Vasocnstr.
653,589,75.0,98.0,16.0,3.00,Vasocnstr.
787,654,75.0,98.0,16.0,3.00,Vasocnstr.
943,731,75.0,98.0,16.0,3.00,Vasocnstr.
1083,799,75.0,98.0,16.0,3.00,Vasocnstr.
1193,854,75.0,98.0,16.0,3.00,Vasocnstr.
1180,849,75.0,98.0,16.0,3.00,Vasocnstr.
1059,793,75.0,98.0,16.0,3.00,Vasocnstr.
903,721,75.0,98.0,16.0,3.00,Vasocnstr.
796,671,75.0,98.0,16.0,3.00,Vasocnstr.
755,653,75.0,98.0,16.0,3.00,Vasocnstr.
738,648,75.0,98.0,16.0,3.00,Vasocnstr.
718,640,75.0,98.0,16.0,3.00,Vasocnstr.
694,631,75.0,98.0,16.0,3.00,Vasocnstr.
667,621,75.0,98.0,16.0,3.00,Vasocnstr.
644,612,75.0,98.0,16.0,3.00,Vasocnstr.
625,606,75.0,98.0,16.0,3.00,Vasocnstr.
613,603,75.0,98.0,16.0,3.00,Vasocnstr.
608,603,75.0,98.0,16.0,3.00,Vasocnstr.
608,605,75.0,98.0,16.0,3.00,Vasocnstr.
610,609,75.0,98.0,16.0,3.00,Vasocnstr.
614,613,75.0,98.0,16.0,3.00,Vasocnstr.
619,618,75.0,98.0,16.0,3.00,Vasocnstr.
623,623,75.0,98.0,16.0,3.00,Vasocnstr.
628,628,75.0,98.0,16.0,3.00,Vasocnstr.
633,633,75.0,98.0,16.0,3.00,Vasocnstr.
638,638,75.0,98.0,16.0,3.00,Vasocnstr.
644,644,75.0,98.0,16.0,3.00,Vasocnstr.
825,733,75.0,98.0,16.0,3.00,Vasocnstr.
1008,823,75.0,98.0,16.0,3.00,Vasocnstr.
1225,929,75.0,98.0,16.0,3.00,Vasocnstr.
1435,1032,75.0,98.0,16.0,3.00,Vasocnstr.
1547,1089,75.0,98.0,16.0,3.00,Vasocnstr.
1514,1075,75.0,98.0,16.0,3.00,Vasocnstr.
1349,998,75.0,98.0,16.0,3.00,Vasocnstr.
1157,909,75.0,98.0,16.0,3.00,Vasocnstr.
1014,842,75.0,98.0,16.0,3.00,Vasocnstr.
954,815,75.0,98.0,16.0,3.00,Vasocnstr.
930,805,75.0,98.0,16.0,3.00,Vasocnstr.
905,795,75.0,98.0,16.0,3.00,Vasocnstr.
872,781,75.0,98.0,16.0,3.00,Vasocnstr.
837,766,75.0,98.0,16.0,3.00,Vasocnstr.
800,750,75.0,98.0,16.0,3.00,Vasocnstr.
770,737,75.0,98.0,16.0,3.00,Vasocnstr.
746,727,75.0,98.0,16.0,3.00,Vasocnstr.
732,721,75.0,98.0,16.0,3.00,Vasocnstr.
723,718,75.0,98.0,16.0,3.00,Vasocnstr.
719,717,75.0,98.0,16.0,3.00,Vasocnstr.
718,717,75.0,98.0,16.0,3.00,Vasocnstr.
718,718,75.0,98.0,16.0,3.00,Vasocnstr.
719,719,75.0,98.0,16.0,3.00,Vasocnstr.
719,719,75.0,98.0,16.0,3.00,Vasocnstr.
720,720,75.0,98.0,16.0,3.00,Vasocnstr.
721,721,75.0,98.0,16.0,3.00,Vasocnstr.
721,721,75.0,98.0,16.0,3.00,Vasocnstr.
721,721,75.0,98.0,16.0,3.00,Vasocnstr.
851,783,75.0,98.0,16.0,3.00,Vasocnstr.
1110,907,75.0,98.0,16.0,3.00,Vasocnstr.
1355,1024,75.0,98.0,16.0,3.00,Vasocnstr.
1605,1144,75.0,98.0,16.0,3.00,Vasocnstr.
1752,1214,75.0,98.0,16.0,3.00,Vasocnstr.
1745,1210,75.0,98.0,16.0,3.00,Vasocnstr.
1588,1133,75.0,98.0,16.0,3.00,Vasocnstr.
1354,1020,75.0,98.0,16.0,3.00,Vasocnstr.
1149,921,75.0,98.0,16.0,3.00,Vasocnstr.
1034,864,75.0,98.0,16.0,3.00,Vasocnstr.
988,841,75.0,98.0,16.0,3.00,Vasocnstr.
955,824,75.0,98.0,16.0,3.00,Vasocnstr.
917,804,75.0,98.0,16.0,3.00,Vasocnstr.
873,781,75.0,98.0,16.0,3.00,Vasocnstr.
826,757,75.0,98.0,16.0,3.00,Vasocnstr.
783,734,75.0,98.0,16.0,3.00,Vasocnstr.
746,715,75.0,98.0,16.0,3.00,Vasocnstr.
718,700,75.0,98.0,16.0,3.00,Vasocnstr.
698,688,75.0,98.0,16.0,3.00,Vasocnstr.
684,680,75.0,98.0,16.0,3.00,Vasocnstr.
676,673,75.0,98.0,16.0,3.00,Vasocnstr.
668,667,75.0,98.0,16.0,3.00,Vasocnstr.
664,663,75.0,98.0,16.0,3.00,Vasocnstr.
658,658,75.0,98.0,16.0,3.00,Vasocnstr.
653,653,75.0,98.0,16.0,3.00,Vasocnstr.
649,649,75.0,98.0,16.0,3.00,Vasocnstr.
644,644,75.0,98.0,16.0,3.00,Vasocnstr.
640,640,75.0,98.0,16.0,3.00,Vasocnstr.
635,635,75.0,98.0,16.0,3.00,Vasocnstr.
711,669,75.0,98.0,16.0,3.00,Vasocnstr.
922,768,75.0,98.0,16.0,3.00,Vasocnstr.
1122,861,75.0,98.0,16.0,3.00,Vasocnstr.
1346,967,75.0,98.0,16.0,3.00,Vasocnstr.
1488,1032,75.0,98.0,16.0,3.00,Vasocnstr.
1485,1029,75.0,98.0,16.0,3.00,Vasocnstr.
1352,963,75.0,98.0,16.0,3.00,Vasocnstr.
1150,863,75.0,98.0,16.0,3.00,Vasocnstr.
967,772,75.0,98.0,16.0,3.00,Vasocnstr.
861,720,75.0,98.0,16.0,3.00,Vasocnstr.
815,695,75.0,98.0,16.0,3.00,Vasocnstr.
784,678,75.0,98.0,16.0,3.00,Vasocnstr.
748,659,75.0,98.0,16.0,3.00,Vasocnstr.
710,638,75.0,98.0,16.0,3.00,Vasocnstr.
673,619,75.0,98.0,16.0,3.00,Vasocnstr.
637,600,75.0,98.0,16.0,3.00,Vasocnstr.
607,584,75.0,98.0,16.0,3.00,Vasocnstr.
585,571,75.0,98.0,16.0,3.00,Vasocnstr.
569,562,75.0,98.0,16.0,3.00,Vasocnstr.
558,554,75.0,98.0,16.0,3.00,Vasocnstr.
552,550,75.0,98.0,16.0,3.00,Vasocnstr.
547,547,75.0,98.0,16.0,3.00,Vasocnstr.
544,543,75.0,98.0,16.0,3.00,Vasocnstr.
541,541,75.0,98.0,16.0,3.00,Vasocnstr.
539,539,75.0,98.0,16.0,3.00,Vasocnstr.
537,537,75.0,98.0,16.0,3.00,Vasocnstr.
535,535,75.0,98.0,16.0,3.00,Vasocnstr.
534,534,75.0,98.0,16.0,3.00,Vasocnstr.
532,532,75.0,98.0,16.0,3.00,Vasocnstr.
559,544,75.0,98.0,16.0,3.00,Vasocnstr.
775,647,75.0,98.0,16.0,3.00,Vasocnstr.
941,727,75.0,98.0,16.0,3.00,Vasocnstr.
1107,806,75.0,98.0,16.0,3.00,Vasocnstr.
1183,842,75.0,98.0,16.0,3.00,Vasocnstr.
1139,822,75.0,98.0,16.0,3.00,Vasocnstr.
1006,758,75.0,98.0,16.0,3.00,Vasocnstr.
852,684,75.0,98.0,16.0,3.00,Vasocnstr.
751,636,75.0,98.0,16.0,3.00,Vasocnstr.
710,617,75.0,98.0,16.0,3.00,Vasocnstr.
689,608,75.0,98.0,16.0,3.00,Vasocnstr.
669,598,75.0,98.0,16.0,3.00,Vasocnstr.
643,587,75.0,98.0,16.0,3.00,Vasocnstr.
615,574,75.0,98.0,16.0,3.00,Vasocnstr.
591,563,75.0,98.0,16.0,3.00,Vasocnstr.
573,556,75.0,98.0,16.0,3.00,Vasocnstr.
560,550,75.0,98.0,16.0,3.00,Vasocnstr.
553,549,75.0,98.0,16.0,3.00,Vasocnstr.
551,549,75.0,98.0,16.0,3.00,Vasocnstr.
551,550,75.0,98.0,16.0,3.00,Vasocnstr.
553,552,75.0,98.0,16.0,3.00,Vasocnstr.
555,555,75.0,98.0,16.0,3.00,Vasocnstr.
558,558,75.0,98.0,16.0,3.00,Vasocnstr.
561,561,75.0,98.0,16.0,3.00,Vasocnstr.
564,564,75.0,98.0,16.0,3.00,Vasocnstr.
568,568,75.0,98.0,16.0,3.00,Vasocnstr.
572,572,75.0,98.0,16.0,3.00,Vasocnstr.
688,630,75.0,98.0,16.0,3.00,Vasocnstr.
817,693,75.0,98.0,16.0,3.00,Vasocnstr.
993,779,75.0,98.0,16.0,3.00,Vasocnstr.
1165,864,75.0,98.0,16.0,3.00,Vasocnstr.
1277,920,75.0,98.0,16.0,3.00,Vasocnstr.
1271,919,75.0,98.0,16.0,3.00,Vasocnstr.
1166,871,75.0,98.0,16.0,3.00,Vasocnstr.
1012,799,75.0,98.0,16.0,3.00,Vasocnstr.
887,741,75.0,98.0,16.0,3.00,Vasocnstr.
829,716,75.0,98.0,16.0,3.00,Vasocnstr.
809,708,75.0,98.0,16.0,3.00,Vasocnstr.
791,702,75.0,98.0,16.0,3.00,Vasocnstr.
769,693,75.0,98.0,16.0,3.00,Vasocnstr.
742,682,75.0,98.0,16.0,3.00,Vasocnstr.
716,672,75.0,98.0,16.0,3.00,Vasocnstr.
691,662,75.0,98.0,16.0,3.00,Vasocnstr.
673,655,75.0,98.0,16.0,3.00,Vasocnstr.
662,652,75.0,98.0,16.0,3.00,Vasocnstr.
656,652,75.0,98.0,16.0,3.00,Vasocnstr.
655,653,75.0,98.0,16.0,3.00,Vasocnstr.
657,656,75.0,98.0,16.0,3.00,Vasocnstr.
658,658,75.0,98.0,16.0,3.00,Vasocnstr.
661,661,75.0,98.0,16.0,3.00,Vasocnstr.
665,664,75.0,98.0,16.0,3.00,Vasocnstr.
668,668,75.0,98.0,16.0,3.00,Vasocnstr.
670,670,75.0,98.0,16.0,3.00,Vasocnstr.
673,673,75.0,98.0,16.0,3.00,Vasocnstr.
676,676,75.0,98.0,16.0,3.00,Vasocnstr.
717,697,75.0,98.0,16.0,3.00,Vasocnstr.
994,832,75.0,98.0,16.0,3.00,Vasocnstr.
1206,934,75.0,98.0,16.0,3.00,Vasocnstr.
1445,1050,75.0,98.0,16.0,3.00,Vasocnstr.
1603,1127,75.0,98.0,16.0,3.00,Vasocnstr.
1638,1145,75.0,98.0,16.0,3.00,Vasocnstr.
1532,1095,75.0,98.0,16.0,3.00,Vasocnstr.
1331,999,75.0,98.0,16.0,3.00,Vasocnstr.
1147,912,75.0,98.0,16.0,3.00,Vasocnstr.
1027,854,75.0,98.0,16.0,3.00,Vasocnstr.
976,831,75.0,98.0,16.0,3.00,Vasocnstr.
950,819,75.0,98.0,16.0,3.00,Vasocnstr.
922,805,75.0,98.0,16.0,3.00,Vasocnstr.
886,788,75.0,98.0,16.0,3.00,Vasocnstr.
620,617,75.0,98.0,16.0,3.00,Vasocnstr.
613,612,75.0,98.0,16.0,3.00,Vasocnstr.
609,609,75.0,98.0,16.0,3.00,Vasocnstr.
605,605,75.0,98.0,16.0,3.00,Vasocnstr.
602,602,75.0,98.0,16.0,3.00,Vasocnstr.
599,599,75.0,98.0,16.0,3.00,Vasocnstr.
595,595,75.0,98.0,16.0,3.00,Vasocnstr.
592,592,75.0,98.0,16.0,3.00,Vasocnstr.
589,589,75.0,98.0,16.0,3.00,Vasocnstr.
587,587,75.0,98.0,16.0,3.00,Vasocnstr.
756,667,75.0,98.0,16.0,3.00,Vasocnstr.
890,730,75.0,98.0,16.0,3.00,Vasocnstr.
1074,817,75.0,98.0,16.0,3.00,Vasocnstr.
1246,898,75.0,98.0,16.0,3.00,Vasocnstr.
1358,950,75.0,98.0,16.0,3.00,Vasocnstr.
1352,947,75.0,98.0,16.0,3.00,Vasocnstr.
1230,887,75.0,98.0,16.0,3.00,Vasocnstr.
1052,800,75.0,98.0,16.0,3.00,Vasocnstr.
895,724,75.0,98.0,16.0,3.00,Vasocnstr.
805,680,75.0,98.0,16.0,3.00,Vasocnstr.
766,660,75.0,98.0,16.0,3.00,Vasocnstr.
740,648,75.0,98.0,16.0,3.00,Vasocnstr.
714,634,75.0,98.0,16.0,3.00,Vasocnstr.
683,619,75.0,98.0,16.0,3.00,Vasocnstr.
651,603,75.0,98.0,16.0,3.00,Vasocnstr.
622,588,75.0,98.0,16.0,3.00,Vasocnstr.
598,577,75.0,98.0,16.0,3.00,Vasocnstr.
581,568,75.0,98.0,16.0,3.00,Vasocnstr.
569,562,75.0,98.0,16.0,3.00,Vasocnstr.
562,558,75.0,98.0,16.0,3.00,Vasocnstr.
559,557,75.0,98.0,16.0,3.00,Vasocnstr.
557,556,75.0,98.0,16.0,3.00,Vasocnstr.
556,556,75.0,98.0,16.0,3.00,Vasocnstr.
556,556,75.0,98.0,16.0,3.00,Vasocnstr.
556,556,75.0,98.0,16.0,3.00,Vasocnstr.
557,557,75.0,98.0,16.0,3.00,Vasocnstr.
557,557,75.0,98.0,16.0,3.00,Vasocnstr.
558,558,75.0,98.0,16.0,3.00,Vasocnstr.
559,559,75.0,98.0,16.0,3.00,Vasocnstr.
560,560,75.0,98.0,16.0,3.00,Vasocnstr.
743,648,75.0,98.0,16.0,3.00,Vasocnstr.
894,721,75.0,98.0,16.0,3.00,Vasocnstr.
1058,801,75.0,98.0,16.0,3.00,Vasocnstr.
1177,859,75.0,98.0,16.0,3.00,Vasocnstr.
1192,867,75.0,98.0,16.0,3.00,Vasocnstr.
1112,830,75.0,98.0,16.0,3.00,Vasocnstr.
970,763,75.0,98.0,16.0,3.00,Vasocnstr.
840,701,75.0,98.0,16.0,3.00,Vasocnstr.
776,671,75.0,98.0,16.0,3.00,Vasocnstr.
750,659,75.0,98.0,16.0,3.00,Vasocnstr.
733,653,75.0,98.0,16.0,3.00,Vasocnstr.
713,644,75.0,98.0,16.0,3.00,Vasocnstr.
689,635,75.0,98.0,16.0,3.00,Vasocnstr.
665,623,75.0,98.0,16.0,3.00,Vasocnstr.
642,614,75.0,98.0,16.0,3.00,Vasocnstr.
624,607,75.0,98.0,16.0,3.00,Vasocnstr.
612,603,75.0,98.0,16.0,3.00,Vasocnstr.
606,601,75.0,98.0,16.0,3.00,Vasocnstr.
603,601,75.0,98.0,16.0,3.00,Vasocnstr.
604,602,75.0,98.0,16.0,3.00,Vasocnstr.
604,604,75.0,98.0,16.0,3.00,Vasocnstr.
607,606,75.0,98.0,16.0,3.00,Vasocnstr.
609,609,75.0,98.0,16.0,3.00,Vasocnstr.
612,612,75.0,98.0,16.0,3.00,Vasocnstr.
614,614,75.0,98.0,16.0,3.00,Vasocnstr.
617,617,75.0,98.0,16.0,3.00,Vasocnstr.
619,619,75.0,98.0,16.0,3.00,Vasocnstr.
622,622,75.0,98.0,16.0,3.00,Vasocnstr.
837,726,75.0,98.0,16.0,3.00,Vasocnstr.
1022,817,75.0,98.0,16.0,3.00,Vasocnstr.
1231,918,75.0,98.0,16.0,3.00,Vasocnstr.
1391,996,75.0,98.0,16.0,3.00,Vasocnstr.
1420,1012,75.0,98.0,16.0,3.00,Vasocnstr.
1314,962,75.0,98.0,16.0,3.00,Vasocnstr.
1146,883,75.0,98.0,16.0,3.00,Vasocnstr.
982,805,75.0,98.0,16.0,3.00,Vasocnstr.
909,771,75.0,98.0,16.0,3.00,Vasocnstr.
875,756,75.0,98.0,16.0,3.00,Vasocnstr.
853,747,75.0,98.0,16.0,3.00,Vasocnstr.
829,736,75.0,98.0,16.0,3.00,Vasocnstr.
797,722,75.0,98.0,16.0,3.00,Vasocnstr.
762,706,75.0,98.0,16.0,3.00,Vasocnstr.
729,691,75.0,98.0,16.0,3.00,Vasocnstr.
703,679,75.0,98.0,16.0,3.00,Vasocnstr.
685,671,75.0,98.0,16.0,3.00,Vasocnstr.
674,667,75.0,98.0,16.0,3.00,Vasocnstr.
668,665,75.0,98.0,16.0,3.00,Vasocnstr.
666,665,75.0,98.0,16.0,3.00,Vasocnstr.
665,665,75.0,98.0,16.0,3.00,Vasocnstr.
666,665,75.0,98.0,16.0,3.00,Vasocnstr.
666,666,75.0,98.0,16.0,3.00,Vasocnstr.
667,667,75.0,98.0,16.0,3.00,Vasocnstr.
668,668,75.0,98.0,16.0,3.00,Vasocnstr.
668,668,75.0,98.0,16.0,3.00,Vasocnstr.
669,669,75.0,98.0,16.0,3.00,Vasocnstr.
669,669,75.0,98.0,16.0,3.00,Vasocnstr.
942,800,75.0,98.0,16.0,3.00,Vasocnstr.
1151,900,75.0,98.0,16.0,3.00,Vasocnstr.
1412,1026,75.0,98.0,16.0,3.00,Vasocnstr.
1618,1125,75.0,98.0,16.0,3.00,Vasocnstr.
1698,1164,75.0,98.0,16.0,3.00,Vasocnstr.
1618,1125,75.0,98.0,16.0,3.00,Vasocnstr.
1425,1032,75.0,98.0,16.0,3.00,Vasocnstr.
1212,929,75.0,98.0,16.0,3.00,Vasocnstr.
1055,854,75.0,98.0,16.0,3.00,Vasocnstr.
977,816,75.0,98.0,16.0,3.00,Vasocnstr.
942,799,75.0,98.0,16.0,3.00,Vasocnstr.
911,784,75.0,98.0,16.0,3.00,Vasocnstr.
874,765,75.0,98.0,16.0,3.00,Vasocnstr.
833,745,75.0,98.0,16.0,3.00,Vasocnstr.
791,725,75.0,98.0,16.0,3.00,Vasocnstr.
750,705,75.0,98.0,16.0,3.00,Vasocnstr.
719,689,75.0,98.0,16.0,3.00,Vasocnstr.
694,677,75.0,98.0,16.0,3.00,Vasocnstr.
678,668,75.0,98.0,16.0,3.00,Vasocnstr.
668,663,75.0,98.0,16.0,3.00,Vasocnstr.
661,659,75.0,98.0,16.0,3.00,Vasocnstr.
657,656,75.0,98.0,16.0,3.00,Vasocnstr.
654,653,75.0,98.0,16.0,3.00,Vasocnstr.
652,652,75.0,98.0,16.0,3.00,Vasocnstr.
650,650,75.0,98.0,16.0,3.00,Vasocnstr.
648,648,75.0,98.0,16.0,3.00,Vasocnstr.
647,647,75.0,98.0,16.0,3.00,Vasocnstr.
645,645,75.0,98.0,16.0,3.00,Vasocnstr.
643,643,75.0,98.0,16.0,3.00,Vasocnstr.
641,641,75.0,98.0,16.0,3.00,Vasocnstr.
897,763,75.0,98.0,16.0,3.00,Vasocnstr.
1105,862,75.0,98.0,16.0,3.00,Vasocnstr.
1355,981,75.0,98.0,16.0,3.00,Vasocnstr.
1550,1073,75.0,98.0,16.0,3.00,Vasocnstr.
1606,1099,75.0,98.0,16.0,3.00,Vasocnstr.
1507,1051,75.0,98.0,16.0,3.00,Vasocnstr.
1301,951,75.0,98.0,16.0,3.00,Vasocnstr.
1090,849,75.0,98.0,16.0,3.00,Vasocnstr.
949,780,75.0,98.0,16.0,3.00,Vasocnstr.
887,749,75.0,98.0,16.0,3.00,Vasocnstr.
855,733,75.0,98.0,16.0,3.00,Vasocnstr.
823,717,75.0,98.0,16.0,3.00,Vasocnstr.
786,697,75.0,98.0,16.0,3.00,Vasocnstr.
748,679,75.0,98.0,16.0,3.00,Vasocnstr.
708,658,75.0,98.0,16.0,3.00,Vasocnstr.
675,642,75.0,98.0,16.0,3.00,Vasocnstr.
648,628,75.0,98.0,16.0,3.00,Vasocnstr.
630,618,75.0,98.0,16.0,3.00,Vasocnstr.
618,612,75.0,98.0,16.0,3.00,Vasocnstr.
610,607,75.0,98.0,16.0,3.00,Vasocnstr.
605,604,75.0,98.0,16.0,3.00,Vasocnstr.
602,601,75.0,98.0,16.0,3.00,Vasocnstr.
599,599,75.0,98.0,16.0,3.00,Vasocnstr.
598,598,75.0,98.0,16.0,3.00,Vasocnstr.
597,597,75.0,98.0,16.0,3.00,Vasocnstr.
595,595,75.0,98.0,16.0,3.00,Vasocnstr.
594,594,75.0,98.0,16.0,3.00,Vasocnstr.
592,592,75.0,98.0,16.0,3.00,Vasocnstr.
592,592,75.0,98.0,16.0,3.00,Vasocnstr.
749,667,75.0,98.0,16.0,3.00,Vasocnstr.
889,733,75.0,98.0,16.0,3.00,Vasocnstr.
1074,821,75.0,98.0,16.0,3.00,Vasocnstr.
1235,898,75.0,98.0,16.0,3.00,Vasocnstr.
1295,926,75.0,98.0,16.0,3.00,Vasocnstr.
1231,896,75.0,98.0,16.0,3.00,Vasocnstr.
1081,823,75.0,98.0,16.0,3.00,Vasocnstr.
919,745,75.0,98.0,16.0,3.00,Vasocnstr.
815,694,75.0,98.0,16.0,3.00,Vasocnstr.
772,674,75.0,98.0,16.0,3.00,Vasocnstr.
748,662,75.0,98.0,16.0,3.00,Vasocnstr.
724,650,75.0,98.0,16.0,3.00,Vasocnstr.
696,637,75.0,98.0,16.0,3.00,Vasocnstr.
668,622,75.0,98.0,16.0,3.00,Vasocnstr.
640,609,75.0,98.0,16.0,3.00,Vasocnstr.
618,599,75.0,98.0,16.0,3.00,Vasocnstr.
602,591,75.0,98.0,16.0,3.00,Vasocnstr.
591,585,75.0,98.0,16.0,3.00,Vasocnstr.
